Category ID,Category Name,Category Label,osm_class,osm_type,osm_tags,osm_extra_tags,mapping_confidence,mapping_source,mapping_note,evidence_match_count,evidence_top_osm_tags,evidence_previous_support_pct,evidence_final_support_pct,evidence_action,evidence_note
5370f356bcbc57f1066c94c2,Beer Store,Retail > Food and Beverage Retail > Beer Store,{'shop'},{'alcohol'},shop=alcohol,,high,exact_rule,,9,"shop=alcohol (4, 44.4%); amenity=pub (2, 22.2%); amenity=biergarten (1, 11.1%); amenity=marketplace (1, 11.1%); amenity=bar (1, 11.1%)",44.4,44.4,reviewed,
4bf58dd8d48988d11d951735,Butcher,Retail > Food and Beverage Retail > Butcher,{'shop'},{'butcher'},shop=butcher,,high,exact_rule,,134,"shop=butcher (121, 90.3%); amenity=restaurant (3, 2.2%); shop=convenience (2, 1.5%); building=yes (2, 1.5%); shop=supermarket (2, 1.5%); shop=yes (1, 0.7%); amenity=marketplace (1, 0.7%); shop=deli (1, 0.7%)",90.3,90.3,reviewed,
4bf58dd8d48988d117951735,Candy Store,Retail > Food and Beverage Retail > Candy Store,{'shop'},{'confectionery'},shop=confectionery,,high,exact_rule,,62,"shop=confectionery (20, 32.3%); shop=convenience (8, 12.9%); shop=pastry (4, 6.5%); shop=chocolate (3, 4.8%); shop=nuts (3, 4.8%); shop=supermarket (3, 4.8%); craft=confectionery (2, 3.2%); building=yes (1, 1.6%)",32.3,32.3,reviewed,
4bf58dd8d48988d11e951735,Cheese Store,Retail > Food and Beverage Retail > Cheese Store,{'shop'},{'cheese'},shop=cheese,,high,exact_rule,,33,"shop=cheese (12, 36.4%); shop=dairy (9, 27.3%); shop=convenience (7, 21.2%); shop=deli (2, 6.1%); amenity=cafe (1, 3.0%); shop=supermarket (1, 3.0%); shop=butcher (1, 3.0%)",36.4,36.4,reviewed,
52f2ab2ebcbc57f1066b8b31,Chocolate Store,Retail > Food and Beverage Retail > Chocolate Store,{'shop'},{'chocolate'},shop=chocolate,,high,exact_rule,,28,"shop=chocolate (12, 42.9%); amenity=cafe (5, 17.9%); shop=pastry (3, 10.7%); shop=confectionery (3, 10.7%); shop=convenience (1, 3.6%); amenity=ice_cream (1, 3.6%); amenity=restaurant (1, 3.6%); amenity=fast_food (1, 3.6%)",42.9,42.9,reviewed,
5e18993feee47d000759b256,Coffee Roaster,Retail > Food and Beverage Retail > Coffee Roaster,"{'craft', 'shop'}","{'coffee', 'coffee_roaster'}",craft=coffee_roaster; shop=coffee,,high,exact_rule,,19,"amenity=cafe (14, 73.7%); shop=coffee (4, 21.1%); shop=supermarket (1, 5.3%)",21.1,21.1,reviewed,
58daa1558bbb0b01f18ec1ca,Dairy Store,Retail > Food and Beverage Retail > Dairy Store,{'shop'},{'dairy'},shop=dairy,,high,exact_rule,,10,"shop=dairy (5, 50.0%); shop=variety_store (1, 10.0%); shop=butcher (1, 10.0%); shop=deli (1, 10.0%); shop=cheese (1, 10.0%); shop=convenience (1, 10.0%)",50.0,50.0,reviewed,
4bf58dd8d48988d1fa941735,Farmers Market,Retail > Food and Beverage Retail > Farmers Market,{'amenity'},{'marketplace'},amenity=marketplace,,high,exact_rule,,51,"amenity=marketplace (21, 41.2%); shop=greengrocer (16, 31.4%); shop=convenience (3, 5.9%); shop=farm (3, 5.9%); shop=supermarket (2, 3.9%); landuse=commercial (1, 2.0%); amenity=cafe (1, 2.0%); shop=deli (1, 2.0%)",41.2,41.2,reviewed,
4bf58dd8d48988d10e951735,Fish Market,Retail > Food and Beverage Retail > Fish Market,{'shop'},{'seafood'},shop=seafood,,high,exact_rule,,30,"shop=seafood (20, 66.7%); shop=fishing (5, 16.7%); amenity=restaurant (2, 6.7%); shop=deli (1, 3.3%); shop=butcher (1, 3.3%); amenity=marketplace (1, 3.3%)",66.7,66.7,reviewed,
52f2ab2ebcbc57f1066b8b1c,Fruit and Vegetable Store,Retail > Food and Beverage Retail > Fruit and Vegetable Store,{'shop'},{'greengrocer'},shop=greengrocer,,high,exact_rule,,66,"shop=greengrocer (43, 65.2%); shop=supermarket (14, 21.2%); amenity=marketplace (3, 4.5%); shop=health_food (1, 1.5%); shop=farm (1, 1.5%); shop=convenience (1, 1.5%); shop=food (1, 1.5%); amenity=cafe (1, 1.5%)",65.2,65.2,reviewed,
4bf58dd8d48988d1f5941735,Gourmet Store,Retail > Food and Beverage Retail > Gourmet Store,{'shop'},{'deli'},shop=deli,,high,exact_rule,,38,"shop=deli (12, 31.6%); shop=convenience (9, 23.7%); shop=nuts (4, 10.5%); shop=supermarket (3, 7.9%); shop=butcher (2, 5.3%); shop=yes (1, 2.6%); amenity=cafe (1, 2.6%); shop=health_food (1, 2.6%)",31.6,31.6,reviewed,
4bf58dd8d48988d118951735,Grocery Store,Retail > Food and Beverage Retail > Grocery Store,{'shop'},"{'convenience', 'supermarket'}",shop=convenience; shop=supermarket,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,1217,"shop=supermarket (910, 74.8%); shop=convenience (204, 16.8%); shop=clothes (18, 1.5%); shop=greengrocer (11, 0.9%); shop=kiosk (8, 0.7%); amenity=cafe (7, 0.6%); amenity=marketplace (7, 0.6%); shop=general (5, 0.4%)",91.5,91.5,reviewed,
52f2ab2ebcbc57f1066b8b45,Organic Grocery,Retail > Food and Beverage Retail > Grocery Store > Organic Grocery,{'shop'},{'supermarket'},shop=supermarket,,high,exact_rule,,21,"shop=supermarket (9, 42.9%); shop=health_food (4, 19.0%); shop=greengrocer (2, 9.5%); shop=spices (1, 4.8%); shop=deli (1, 4.8%); shop=organic (1, 4.8%); place=square (1, 4.8%); shop=convenience (1, 4.8%)",42.9,42.9,reviewed,
50aa9e744b90af0d42d5de0e,Health Food Store,Retail > Food and Beverage Retail > Health Food Store,{'shop'},{'health_food'},shop=health_food,,high,exact_rule,,37,"shop=supermarket (5, 13.5%); shop=health_food (4, 10.8%); shop=convenience (4, 10.8%); shop=herbalist (4, 10.8%); shop=spices (2, 5.4%); shop=greengrocer (2, 5.4%); shop=cosmetics (2, 5.4%); shop=nutrition_supplements (2, 5.4%)",10.8,10.8,reviewed,
52f2ab2ebcbc57f1066b8b2c,Herbs and Spices Store,Retail > Food and Beverage Retail > Herbs and Spices Store,{'shop'},{'spices'},shop=spices,,high,exact_rule,,28,"shop=spices (13, 46.4%); shop=nuts (3, 10.7%); shop=yes (2, 7.1%); shop=herbalist (2, 7.1%); shop=perfumery (1, 3.6%); man_made=works (1, 3.6%); shop=tea (1, 3.6%); shop=convenience (1, 3.6%)",46.4,46.4,reviewed,
5f2c41945b4c177b9a6dc7d6,Imported Food Store,Retail > Food and Beverage Retail > Imported Food Store,{'shop'},{'deli'},shop=deli,,high,exact_rule,,2,"shop=gift (1, 50.0%); shop=supermarket (1, 50.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9bef,Kosher Store,Retail > Food and Beverage Retail > Kosher Store,{'shop'},{'supermarket'},shop=supermarket,,high,exact_rule,,0,,,,no evidence,
58daa1558bbb0b01f18ec1e8,Kuruyemişçi Shop,Retail > Food and Beverage Retail > Kuruyemişçi Shop,{'shop'},"{'confectionery', 'nuts'}",shop=confectionery; shop=nuts,,high,exact_rule+category_match_evidence,Kuruyemişçi evidence includes confectionery/nuts shops; avoid broad convenience fallback.,40,"shop=convenience (26, 65.0%); shop=confectionery (4, 10.0%); shop=supermarket (3, 7.5%); shop=nuts (3, 7.5%); shop=kiosk (1, 2.5%); amenity=marketplace (1, 2.5%); shop=herbalist (1, 2.5%); shop=deli (1, 2.5%)",7.5,17.5,applied,Kuruyemişçi evidence includes confectionery/nuts shops; avoid broad convenience fallback.
4bf58dd8d48988d186941735,Liquor Store,Retail > Food and Beverage Retail > Liquor Store,{'shop'},{'alcohol'},shop=alcohol,,high,exact_rule,,150,"shop=alcohol (134, 89.3%); shop=convenience (9, 6.0%); shop=supermarket (1, 0.7%); shop=kiosk (1, 0.7%); shop=wine (1, 0.7%); shop=trade (1, 0.7%); shop=beverages (1, 0.7%); shop=yes (1, 0.7%)",89.3,89.3,reviewed,
63be6904847c3692a84b9bf0,Meat and Seafood Store,Retail > Food and Beverage Retail > Meat and Seafood Store,{'shop'},"{'butcher', 'seafood'}",shop=butcher; shop=seafood,,high,exact_rule,,3,"shop=butcher (1, 33.3%); shop=seafood (1, 33.3%); building=retail (1, 33.3%)",66.7,66.7,reviewed,
56aa371be4b08b9a8d573564,Sausage Store,Retail > Food and Beverage Retail > Sausage Store,{'shop'},{'butcher'},shop=butcher,,high,exact_rule,,1,"shop=butcher (1, 100.0%)",100.0,100.0,reviewed,
52f2ab2ebcbc57f1066b8b46,Supermarket,Retail > Food and Beverage Retail > Supermarket,{'shop'},{'supermarket'},shop=supermarket,,high,exact_rule,,945,"shop=supermarket (871, 92.2%); shop=convenience (42, 4.4%); amenity=parking (6, 0.6%); shop=department_store (4, 0.4%); building=yes (3, 0.3%); shop=mall (3, 0.3%); shop=greengrocer (3, 0.3%); shop=grocery (3, 0.3%)",92.2,92.2,reviewed,
58daa1558bbb0b01f18ec1e5,Turşucu Shop,Retail > Food and Beverage Retail > Turşucu Shop,{'shop'},{'pickles'},shop=pickles,,high,exact_rule,,2,"shop=pickles (1, 50.0%); shop=cheese (1, 50.0%)",50.0,50.0,reviewed,
4bf58dd8d48988d119951735,Wine Store,Retail > Food and Beverage Retail > Wine Store,{'shop'},{'wine'},shop=wine,,high,exact_rule,,30,"shop=alcohol (13, 43.3%); shop=wine (9, 30.0%); amenity=bar (2, 6.7%); shop=nuts (1, 3.3%); shop=deli (1, 3.3%); amenity=restaurant (1, 3.3%); shop=convenience (1, 3.3%); craft=winery (1, 3.3%)",30.0,30.0,reviewed,
52f2ab2ebcbc57f1066b8b24,Framing Store,Retail > Framing Store,{'shop'},{'frame'},shop=frame,,high,exact_rule,,10,"shop=frame (3, 30.0%); shop=optician (2, 20.0%); shop=hardware (1, 10.0%); shop=photo (1, 10.0%); shop=yes (1, 10.0%); craft=glaziery (1, 10.0%); shop=glaziery (1, 10.0%)",30.0,30.0,reviewed,
4bf58dd8d48988d1f8941735,Furniture and Home Store,Retail > Furniture and Home Store,{'shop'},"{'appliance', 'bed', 'carpet', 'furniture', 'houseware', 'kitchen', 'lighting'}",shop=appliance; shop=bed; shop=carpet; shop=furniture; shop=houseware; shop=kitchen; shop=lighting,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,428,"shop=furniture (193, 45.1%); shop=houseware (45, 10.5%); shop=interior_decoration (28, 6.5%); shop=bed (18, 4.2%); shop=yes (16, 3.7%); shop=doityourself (12, 2.8%); shop=kitchen (9, 2.1%); shop=lighting (7, 1.6%)",65.0,65.0,reviewed,
52f2ab2ebcbc57f1066b8b2a,Carpet Store,Retail > Furniture and Home Store > Carpet Store,{'shop'},{'carpet'},shop=carpet,,high,exact_rule,,16,"shop=carpet (8, 50.0%); shop=curtain (2, 12.5%); shop=furniture (2, 12.5%); shop=department_store (1, 6.2%); shop=bed (1, 6.2%); shop=clothes (1, 6.2%); shop=flooring (1, 6.2%)",50.0,50.0,reviewed,
63be6904847c3692a84b9bf1,Home Appliance Store,Retail > Furniture and Home Store > Home Appliance Store,{'shop'},{'appliance'},shop=appliance,,high,exact_rule,,6,"shop=appliance (2, 33.3%); shop=electronics (2, 33.3%); shop=yes (1, 16.7%); shop=furniture (1, 16.7%)",33.3,33.3,reviewed,
63be6904847c3692a84b9bf2,Housewares Store,Retail > Furniture and Home Store > Housewares Store,{'shop'},{'houseware'},shop=houseware,,high,exact_rule,,2,"shop=kitchen (1, 50.0%); shop=bed (1, 50.0%)",0.0,0.0,reviewed,
58daa1558bbb0b01f18ec1b4,Kitchen Supply Store,Retail > Furniture and Home Store > Kitchen Supply Store,{'shop'},{'kitchen'},shop=kitchen,,high,exact_rule,,12,"shop=houseware (4, 33.3%); shop=supermarket (2, 16.7%); shop=yes (1, 8.3%); shop=hardware (1, 8.3%); shop=mall (1, 8.3%); shop=kitchen (1, 8.3%); shop=kitchenware (1, 8.3%); shop=party (1, 8.3%)",8.3,8.3,reviewed,
55888a5a498e782e3303b43a,Lighting Store,Retail > Furniture and Home Store > Lighting Store,{'shop'},{'lighting'},shop=lighting,,high,exact_rule,,9,"shop=lighting (5, 55.6%); shop=electronics (1, 11.1%); shop=curtain (1, 11.1%); shop=mall (1, 11.1%); landuse=retail (1, 11.1%)",55.6,55.6,reviewed,
52f2ab2ebcbc57f1066b8b27,Mattress Store,Retail > Furniture and Home Store > Mattress Store,{'shop'},{'bed'},shop=bed,,high,exact_rule,,14,"shop=bed (11, 78.6%); office=company (1, 7.1%); shop=department_store (1, 7.1%); shop=yes (1, 7.1%)",78.6,78.6,reviewed,
4eb1c0253b7b52c0e1adc2e9,Garden Center,Retail > Garden Center,{'shop'},{'garden_centre'},shop=garden_centre,,high,exact_rule,,34,"shop=garden_centre (14, 41.2%); shop=agrarian (3, 8.8%); shop=florist (2, 5.9%); shop=hardware (2, 5.9%); shop=doityourself (2, 5.9%); leisure=park (2, 5.9%); landuse=commercial (1, 2.9%); place=village (1, 2.9%)",41.2,41.2,reviewed,
4bf58dd8d48988d128951735,Gift Store,Retail > Gift Store,{'shop'},{'gift'},shop=gift,,high,exact_rule,,166,"shop=gift (56, 33.7%); shop=clothes (21, 12.7%); shop=yes (10, 6.0%); shop=variety_store (9, 5.4%); shop=jewelry (7, 4.2%); shop=toys (6, 3.6%); shop=houseware (6, 3.6%); shop=interior_decoration (3, 1.8%)",33.7,33.7,reviewed,
4bf58dd8d48988d112951735,Hardware Store,Retail > Hardware Store,{'shop'},{'hardware'},shop=hardware,,high,exact_rule,,238,"shop=hardware (69, 29.0%); shop=doityourself (69, 29.0%); shop=yes (8, 3.4%); shop=trade (7, 2.9%); shop=car_parts (6, 2.5%); shop=electronics (6, 2.5%); man_made=works (6, 2.5%); shop=electrical (4, 1.7%)",29.0,29.0,reviewed,
4bf58dd8d48988d1fb941735,Hobby Store,Retail > Hobby Store,{'shop'},{'hobby'},shop=hobby,,high,exact_rule,,30,"shop=clothes (3, 10.0%); shop=games (2, 6.7%); shop=toys (2, 6.7%); shop=stationery (1, 3.3%); shop=yes (1, 3.3%); shop=fishing (1, 3.3%); shop=kitchen (1, 3.3%); shop=sails (1, 3.3%)",0.0,0.0,reviewed,
52f2ab2ebcbc57f1066b8b25,Knitting Store,Retail > Knitting Store,{'shop'},{'wool'},shop=wool,,high,exact_rule,,6,"shop=sewing (2, 33.3%); shop=fabric (2, 33.3%); shop=clothes (1, 16.7%); shop=tailor (1, 16.7%)",0.0,0.0,reviewed,
52f2ab2ebcbc57f1066b8b2b,Leather Goods Store,Retail > Leather Goods Store,{'shop'},{'leather'},shop=leather,,high,exact_rule,,13,"shop=leather (6, 46.2%); shop=clothes (5, 38.5%); shop=shoes (1, 7.7%); shop=gift (1, 7.7%)",46.2,46.2,reviewed,
52f2ab2ebcbc57f1066b8b29,Luggage Store,Retail > Luggage Store,{'shop'},{'bag'},shop=bag,,high,exact_rule,,9,"shop=bag (7, 77.8%); shop=variety_store (1, 11.1%); amenity=bag_wrap (1, 11.1%)",77.8,77.8,reviewed,
52c71aaf3cf9994f4e043d17,Marijuana Dispensary,Retail > Marijuana Dispensary,{'shop'},{'cannabis'},shop=cannabis,,high,exact_rule,,0,,,,no evidence,
50be8ee891d4fa8dcc7199a7,Market,Retail > Market,{'amenity'},{'marketplace'},amenity=marketplace,,high,exact_rule,,186,"shop=supermarket (57, 30.6%); amenity=marketplace (46, 24.7%); shop=convenience (41, 22.0%); landuse=retail (4, 2.2%); shop=butcher (3, 1.6%); building=retail (3, 1.6%); building=yes (3, 1.6%); shop=department_store (2, 1.1%)",24.7,24.7,reviewed,
58daa1558bbb0b01f18ec206,Medical Supply Store,Retail > Medical Supply Store,{'shop'},{'medical_supply'},shop=medical_supply,,high,exact_rule,,7,"shop=medical_supply (3, 42.9%); amenity=pharmacy (2, 28.6%); shop=hearing_aids (2, 28.6%)",42.9,42.9,reviewed,
4bf58dd8d48988d1ff941735,Miscellaneous Store,Retail > Miscellaneous Store,{'shop'},{'variety_store'},shop=variety_store,,high,exact_rule,,289,"shop=convenience (32, 11.1%); shop=supermarket (24, 8.3%); shop=clothes (22, 7.6%); shop=variety_store (16, 5.5%); shop=houseware (13, 4.5%); shop=optician (12, 4.2%); shop=gift (12, 4.2%); shop=yes (11, 3.8%)",5.5,5.5,reviewed,
56aa371be4b08b9a8d57354a,Mobility Store,Retail > Mobility Store,{'shop'},"{'medical_supply', 'mobility'}",shop=medical_supply; shop=mobility,,high,exact_rule+category_match_evidence,Mobility store evidence supports shop=medical_supply alongside shop=mobility.,17,"shop=medical_supply (9, 52.9%); amenity=pharmacy (2, 11.8%); building=retail (2, 11.8%); building=hospital (1, 5.9%); office=company (1, 5.9%); amenity=clinic (1, 5.9%); shop=mobile_phone (1, 5.9%)",0.0,52.9,applied,Mobility store evidence supports shop=medical_supply alongside shop=mobility.
4bf58dd8d48988d1fe941735,Music Store,Retail > Music Store,{'shop'},"{'music', 'musical_instrument'}",shop=music; shop=musical_instrument,,high,exact_rule+category_match_evidence,Music store evidence is mostly shop=musical_instrument; keep shop=music.,40,"shop=musical_instrument (28, 70.0%); shop=music (6, 15.0%); tourism=artwork (1, 2.5%); shop=hardware (1, 2.5%); shop=hifi (1, 2.5%); shop=computer (1, 2.5%); craft=handicraft (1, 2.5%); shop=ticket (1, 2.5%)",15.0,85.0,applied,Music store evidence is mostly shop=musical_instrument; keep shop=music.
5f2c5a295b4c177b9a6ddd0e,Newsagent,Retail > Newsagent,{'shop'},{'newsagent'},shop=newsagent,,high,exact_rule,,5,"shop=newsagent (4, 80.0%); office=newspaper (1, 20.0%)",80.0,80.0,reviewed,
4f04ad622fb6e1c99f3db0b9,Newsstand,Retail > Newsstand,{'shop'},{'newsagent'},shop=newsagent,,high,exact_rule,,18,"shop=kiosk (9, 50.0%); shop=newsagent (3, 16.7%); shop=convenience (1, 5.6%); shop=tobacco (1, 5.6%); amenity=post_office (1, 5.6%); shop=department_store (1, 5.6%); building=university (1, 5.6%); shop=supermarket (1, 5.6%)",16.7,16.7,reviewed,
4bf58dd8d48988d121951735,Office Supply Store,Retail > Office Supply Store,{'shop'},{'stationery'},shop=stationery,,high,exact_rule,,68,"shop=copyshop (20, 29.4%); shop=stationery (16, 23.5%); shop=yes (6, 8.8%); amenity=post_office (4, 5.9%); shop=gift (2, 2.9%); shop=printer_ink (2, 2.9%); office=newspaper (2, 2.9%); shop=office (1, 1.5%)",23.5,23.5,reviewed,
52f2ab2ebcbc57f1066b8b22,Outdoor Supply Store,Retail > Outdoor Supply Store,{'shop'},{'outdoor'},shop=outdoor,,high,exact_rule,,36,"shop=outdoor (18, 50.0%); shop=sports (3, 8.3%); shop=hardware (2, 5.6%); amenity=pharmacy (1, 2.8%); shop=ecology (1, 2.8%); shop=electrical (1, 2.8%); craft=hvac (1, 2.8%); shop=clothes (1, 2.8%)",50.0,50.0,reviewed,
5744ccdfe4b0c0459246b4df,Outlet Mall,Retail > Outlet Mall,{'shop'},{'mall'},shop=mall,,high,exact_rule,,12,"shop=mall (6, 50.0%); shop=clothes (2, 16.7%); shop=paint (1, 8.3%); landuse=commercial (1, 8.3%); railway=subway_entrance (1, 8.3%); landuse=retail (1, 8.3%)",50.0,50.0,reviewed,
52f2ab2ebcbc57f1066b8b35,Outlet Store,Retail > Outlet Store,{'shop'},{'outlet'},shop=outlet,,high,exact_rule,,17,"shop=clothes (4, 23.5%); shop=mobile_phone (2, 11.8%); shop=supermarket (2, 11.8%); shop=convenience (1, 5.9%); building=commercial (1, 5.9%); shop=yes (1, 5.9%); building=retail (1, 5.9%); shop=department_store (1, 5.9%)",0.0,0.0,reviewed,
63be6904847c3692a84b9bf3,Packaging Supply Store,Retail > Packaging Supply Store,{'shop'},{'packaging'},shop=packaging,,high,exact_rule,,1,"shop=packaging (1, 100.0%)",100.0,100.0,reviewed,
63be6904847c3692a84b9bf4,Party Supply Store,Retail > Party Supply Store,{'shop'},{'party'},shop=party,,high,exact_rule,,1,"shop=party (1, 100.0%)",100.0,100.0,reviewed,
52f2ab2ebcbc57f1066b8b34,Pawn Shop,Retail > Pawn Shop,{'shop'},{'pawnbroker'},shop=pawnbroker,,high,exact_rule,,20,"shop=pawnbroker (10, 50.0%); shop=second_hand (6, 30.0%); shop=gold_buyer (1, 5.0%); shop=optician (1, 5.0%); shop=convenience (1, 5.0%); shop=appliance (1, 5.0%)",50.0,50.0,reviewed,
52f2ab2ebcbc57f1066b8b23,Perfume Store,Retail > Perfume Store,{'shop'},{'perfumery'},shop=perfumery,,high,exact_rule,,32,"shop=perfumery (23, 71.9%); shop=cosmetics (5, 15.6%); shop=yes (1, 3.1%); shop=clothes (1, 3.1%); place=postcode (1, 3.1%); landuse=retail (1, 3.1%)",71.9,71.9,reviewed,
4bf58dd8d48988d100951735,Pet Supplies Store,Retail > Pet Supplies Store,{'shop'},{'pet'},shop=pet,,high,exact_rule,,127,"shop=pet (111, 87.4%); amenity=veterinary (3, 2.4%); shop=pet_grooming (2, 1.6%); building=retail (1, 0.8%); tourism=aquarium (1, 0.8%); shop=gift (1, 0.8%); shop=Vetshop (1, 0.8%); landuse=retail (1, 0.8%)",87.4,87.4,reviewed,
4bf58dd8d48988d10f951735,Pharmacy,Retail > Pharmacy,"{'amenity', 'shop'}","{'chemist', 'pharmacy'}",amenity=pharmacy; shop=chemist,,high,exact_rule,,5497,"amenity=pharmacy (5406, 98.3%); shop=chemist (36, 0.7%); amenity=clinic (10, 0.2%); shop=optician (9, 0.2%); building=yes (8, 0.1%); shop=medical_supply (6, 0.1%); amenity=hospital (4, 0.1%); shop=supermarket (2, 0.0%)",99.0,99.0,reviewed,
52f2ab2ebcbc57f1066b8b3d,Pop-Up Store,Retail > Pop-Up Store,{'shop'},{'pop_up_store'},shop=pop_up_store,,high,exact_rule,,2,"shop=houseware (1, 50.0%); shop=clothes (1, 50.0%)",0.0,0.0,reviewed,
52f2ab2ebcbc57f1066b8b28,Print Store,Retail > Print Store,"{'craft', 'shop'}","{'copyshop', 'printer'}",craft=printer; shop=copyshop,,high,exact_rule,,47,"shop=copyshop (17, 36.2%); shop=yes (4, 8.5%); shop=clothes (3, 6.4%); office=advertising_agency (3, 6.4%); shop=printer_ink (2, 4.3%); shop=photo (2, 4.3%); craft=photographic_laboratory (1, 2.1%); shop=convenience (1, 2.1%)",36.2,36.2,reviewed,
4bf58dd8d48988d10d951735,Record Store,Retail > Record Store,{'shop'},{'music'},shop=music,,high,exact_rule,,6,"shop=music (5, 83.3%); shop=electronics (1, 16.7%)",83.3,83.3,reviewed,
4bf58dd8d48988d1fd941735,Shopping Mall,Retail > Shopping Mall,{'shop'},{'mall'},shop=mall,,high,exact_rule,,592,"shop=mall (241, 40.7%); shop=supermarket (82, 13.9%); landuse=retail (31, 5.2%); shop=convenience (29, 4.9%); building=commercial (25, 4.2%); building=yes (23, 3.9%); shop=clothes (21, 3.5%); building=retail (19, 3.2%)",40.7,40.7,reviewed,
5744ccdfe4b0c0459246b4dc,Shopping Plaza,Retail > Shopping Plaza,{'shop'},{'mall'},shop=mall,,high,exact_rule,,30,"shop=mall (7, 23.3%); landuse=commercial (3, 10.0%); landuse=retail (3, 10.0%); shop=clothes (2, 6.7%); building=yes (2, 6.7%); shop=mobile_phone (1, 3.3%); amenity=nightclub (1, 3.3%); shop=perfumery (1, 3.3%)",23.3,23.3,reviewed,
4bf58dd8d48988d123951735,Smoke Shop,Retail > Smoke Shop,{'shop'},{'tobacco'},shop=tobacco,,high,exact_rule,,70,"shop=convenience (33, 47.1%); shop=alcohol (13, 18.6%); shop=tobacco (7, 10.0%); shop=kiosk (4, 5.7%); shop=e-cigarette (3, 4.3%); shop=supermarket (2, 2.9%); amenity=marketplace (2, 2.9%); shop=department_store (1, 1.4%)",10.0,10.0,reviewed,
52f2ab2ebcbc57f1066b8b1b,Souvenir Store,Retail > Souvenir Store,{'shop'},{'gift'},shop=gift,,high,exact_rule,,38,"shop=gift (21, 55.3%); shop=variety_store (3, 7.9%); shop=clothes (3, 7.9%); shop=department_store (2, 5.3%); shop=fashion_accessories (1, 2.6%); shop=jewelry (1, 2.6%); shop=interior_decoration (1, 2.6%); shop=ceramics (1, 2.6%)",55.3,55.3,reviewed,
4bf58dd8d48988d1f2941735,Sporting Goods Retail,Retail > Sporting Goods Retail,"{'amenity', 'shop'}","{'bicycle', 'dive_centre', 'fishing', 'golf', 'hunting', 'scuba_diving', 'skate', 'ski', 'sports', 'surf', 'weapons'}",amenity=dive_centre; shop=bicycle; shop=fishing; shop=golf; shop=hunting; shop=scuba_diving; shop=skate; shop=ski; shop=sports; shop=surf; shop=weapons,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections. Category-match evidence reviewed.,179,"shop=sports (96, 53.6%); shop=clothes (41, 22.9%); shop=outdoor (8, 4.5%); shop=shoes (6, 3.4%); shop=nutrition_supplements (4, 2.2%); shop=bicycle (3, 1.7%); shop=department_store (2, 1.1%); shop=yes (2, 1.1%)",57.5,58.7,recomputed parent union,Parent union recomputed after descendant mapping corrections.
63be6904847c3692a84b9bf5,Baseball Store,Retail > Sporting Goods Retail > Baseball Store,{'shop'},{'sports'},shop=sports,,high,exact_rule,,0,,,,no evidence,
4bf58dd8d48988d115951735,Bicycle Store,Retail > Sporting Goods Retail > Bicycle Store,{'shop'},{'bicycle'},shop=bicycle,,high,exact_rule,,146,"shop=bicycle (129, 88.4%); shop=motorcycle (5, 3.4%); amenity=bicycle_repair_station (3, 2.1%); amenity=bicycle_rental (2, 1.4%); building=yes (2, 1.4%); building=retail (1, 0.7%); amenity=car_rental (1, 0.7%); building=commercial;residential (1, 0.7%)",88.4,88.4,reviewed,
52f2ab2ebcbc57f1066b8b1a,Dive Store,Retail > Sporting Goods Retail > Dive Store,"{'amenity', 'shop'}","{'dive_centre', 'scuba_diving'}",amenity=dive_centre; shop=scuba_diving,,high,exact_rule+category_match_evidence,Dive store evidence often maps to amenity=dive_centre; keep shop=scuba_diving.,32,"amenity=dive_centre (16, 50.0%); shop=scuba_diving (9, 28.1%); office=company (2, 6.2%); building=yes (1, 3.1%); shop=sports (1, 3.1%); shop=fishing;spearfishing;wetsuits (1, 3.1%); shop=dive (1, 3.1%); office=guide (1, 3.1%)",28.1,78.1,applied,Dive store evidence often maps to amenity=dive_centre; keep shop=scuba_diving.
52f2ab2ebcbc57f1066b8b16,Fishing Store,Retail > Sporting Goods Retail > Fishing Store,{'shop'},{'fishing'},shop=fishing,,high,exact_rule,,11,"shop=fishing (3, 27.3%); shop=sports (2, 18.2%); amenity=restaurant (1, 9.1%); shop=seafood (1, 9.1%); shop=weapons (1, 9.1%); shop=yes (1, 9.1%); shop=butcher (1, 9.1%); shop=travel_agency (1, 9.1%)",27.3,27.3,reviewed,
63be6904847c3692a84b9bf6,Golf Store,Retail > Sporting Goods Retail > Golf Store,{'shop'},{'golf'},shop=golf,,high,exact_rule,,1,"building=yes (1, 100.0%)",0.0,0.0,reviewed,
52f2ab2ebcbc57f1066b8b19,Gun Store,Retail > Sporting Goods Retail > Gun Store,{'shop'},{'weapons'},shop=weapons,,high,exact_rule,,5,"shop=weapons (2, 40.0%); amenity=police (1, 20.0%); shop=hunting (1, 20.0%); office=company (1, 20.0%)",40.0,40.0,reviewed,
50aaa5234b90af0d42d5de12,Hunting Supply Store,Retail > Sporting Goods Retail > Hunting Supply Store,{'shop'},{'hunting'},shop=hunting,,high,exact_rule,,7,"shop=weapons (2, 28.6%); shop=hunting (2, 28.6%); shop=military_surplus (1, 14.3%); shop=outdoor (1, 14.3%); building=yes (1, 14.3%)",28.6,28.6,reviewed,
